date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:15:16	137232/137232	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:15:15%20GMT	https://honeysticks.co.uk/cdn/shop/files/JP_2.webp?v=1765227423&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/JP_2057f.jpg	(from https://honeysticks.co.uk/products/honeysticks-jumbo-paint-brush)
16:15:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:15%20GMT	http://honeysticks.co.uk/cdn/shop/files/JP_1.webp?v=1765227423&width=1920	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/JP_14d07.webp	(from https://honeysticks.co.uk/products/honeysticks-jumbo-paint-brush)
16:15:17	149036/149036	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:15:15%20GMT	https://honeysticks.co.uk/cdn/shop/files/JP_5.webp?v=1765227423&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/JP_5057f.jpg	(from https://honeysticks.co.uk/products/honeysticks-jumbo-paint-brush)
16:15:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:17%20GMT	http://honeysticks.co.uk/cdn/shop/files/WC8_1_761467b8-4ccc-44f7-ba46-e9594f1b119c.png?v=1765399340	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/WC8_1_761467b8-4ccc-44f7-ba46-e9594f1b119ceedd.png	(from https://honeysticks.co.uk/products/honeysticks-watercolour-paint-set)
16:15:19	357679/357679	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:15:17%20GMT	https://honeysticks.co.uk/cdn/shop/files/JP_1.webp?v=1765227423&width=1920	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/JP_14d07.jpg	(from https://honeysticks.co.uk/products/honeysticks-jumbo-paint-brush)
16:15:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:19%20GMT	http://honeysticks.co.uk/cdn/shop/files/WC8_2.webp?v=1765399340	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/WC8_2eedd.webp	(from https://honeysticks.co.uk/products/honeysticks-watercolour-paint-set)
16:15:21	268426/268426	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:15:19%20GMT	https://honeysticks.co.uk/cdn/shop/files/WC8_1_761467b8-4ccc-44f7-ba46-e9594f1b119c.png?v=1765399340	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/WC8_1_761467b8-4ccc-44f7-ba46-e9594f1b119ceedd.png	(from https://honeysticks.co.uk/products/honeysticks-watercolour-paint-set)
16:15:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:21%20GMT	http://honeysticks.co.uk/cdn/shop/files/WC8_1.webp?v=1765399340	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/WC8_1eedd.webp	(from https://honeysticks.co.uk/products/honeysticks-watercolour-paint-set)
16:15:23	110926/110926	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:15:21%20GMT	https://honeysticks.co.uk/cdn/shop/files/WC8_2.webp?v=1765399340	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/WC8_2eedd.jpg	(from https://honeysticks.co.uk/products/honeysticks-watercolour-paint-set)
16:15:24	293790/293790	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:15:23%20GMT	https://honeysticks.co.uk/cdn/shop/files/WC8_1.webp?v=1765399340	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/WC8_1eedd.jpg	(from https://honeysticks.co.uk/products/honeysticks-watercolour-paint-set)
16:15:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:24%20GMT	http://honeysticks.co.uk/cdn/shop/files/WC8_3.webp?v=1765399340&width=1920	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/WC8_37ef7.webp	(from https://honeysticks.co.uk/products/honeysticks-watercolour-paint-set)
16:15:25	4336/4336	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2018%20Jun%202026%2009:15:23%20GMT	https://honeysticks.co.uk/products/honeysticks-watercolour-paint-set.oembed	D:/HoneyBee/HoneyBee/honeysticks.co.uk/products/honeysticks-watercolour-paint-set.oembed	(from https://honeysticks.co.uk/products/honeysticks-watercolour-paint-set)
16:15:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:25%20GMT	http://honeysticks.co.uk/cdn/shop/files/FAQ.png?v=1762378135&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/FAQ1436.png	(from https://honeysticks.co.uk/pages/faq)
16:15:26	467456/467456	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:15:25%20GMT	https://honeysticks.co.uk/cdn/shop/files/WC8_3.webp?v=1765399340&width=1920	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/WC8_37ef7.jpg	(from https://honeysticks.co.uk/products/honeysticks-watercolour-paint-set)
16:15:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:26%20GMT	http://honeysticks.co.uk/cdn/shop/files/pink-scribble-background_a132fb62-01c0-451c-9b23-4017a47d5d7d.png?v=1762301335&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/pink-scribble-background_a132fb62-01c0-451c-9b23-4017a47d5d7d606c.png	(from https://honeysticks.co.uk/pages/faq)
16:15:27	117456/117456	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:15:26%20GMT	https://honeysticks.co.uk/cdn/shop/files/FAQ.png?v=1762378135&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/FAQ1436.png	(from https://honeysticks.co.uk/pages/faq)
16:15:28	37530/37530	---MC-	200	added ('OK')	application/atom+xml	date:Thu,%2018%20Jun%202026%2009:15:27%20GMT	https://honeysticks.co.uk/blogs/honeysticks.atom	D:/HoneyBee/HoneyBee/honeysticks.co.uk/blogs/honeysticks.atom	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:28	505080/505080	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:15:27%20GMT	https://honeysticks.co.uk/cdn/shop/files/pink-scribble-background_a132fb62-01c0-451c-9b23-4017a47d5d7d.png?v=1762301335&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/pink-scribble-background_a132fb62-01c0-451c-9b23-4017a47d5d7d606c.png	(from https://honeysticks.co.uk/pages/faq)
16:15:29	124805/124805	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jun%202026%2009:15:28%20GMT	https://honeysticks.co.uk/blogs/POST	D:/HoneyBee/HoneyBee/honeysticks.co.uk/blogs/POST.224.delayed	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:28%20GMT	http://honeysticks.co.uk/cdn/shop/files/purple-cloud-top.png?v=1762378553&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/purple-cloud-top05d7.png	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:29%20GMT	http://honeysticks.co.uk/cdn/shop/articles/DSC07912_copy.jpg?v=1624404603&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/articles/DSC07912_copy5839.jpg	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:30	23358/23358	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:15:29%20GMT	https://honeysticks.co.uk/cdn/shop/files/purple-cloud-top.png?v=1762378553&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/purple-cloud-top05d7.png	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:31	225175/225175	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:15:30%20GMT	https://honeysticks.co.uk/cdn/shop/articles/DSC07912_copy.jpg?v=1624404603&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/articles/DSC07912_copy5839.jpg	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:31%20GMT	http://honeysticks.co.uk/cdn/shop/files/purple-cloud-bottom.png?v=1762378635&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/purple-cloud-bottom4885.png	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:32	154853/154853	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2009:15:31%20GMT	https://honeysticks.co.uk/blogs/honeysticks/why-you-should-choose-beeswax-crayons-for-your-child	D:/HoneyBee/HoneyBee/honeysticks.co.uk/blogs/honeysticks/why-you-should-choose-beeswax-crayons-for-your-child.html	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:32	23279/23279	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:15:31%20GMT	https://honeysticks.co.uk/cdn/shop/files/purple-cloud-bottom.png?v=1762378635&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/purple-cloud-bottom4885.png	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:32%20GMT	http://honeysticks.co.uk/cdn/shop/articles/Honeysticks_A_world_of_pure_creation_e3255780-acf3-48c5-8a05-bab0e7e3448f.jpg?v=1765755924&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/articles/Honeysticks_A_world_of_pure_creation_e3255780-acf3-48c5-8a05-bab0e7e3448fa622.jpg	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:33	146493/146493	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2009:15:32%20GMT	https://honeysticks.co.uk/blogs/honeysticks/honeysticks-has-a-new-look-%f0%9f%92%9b	D:/HoneyBee/HoneyBee/honeysticks.co.uk/blogs/honeysticks/honeysticks-has-a-new-look-%f0%9f%92%9b.html	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:34	321250/321250	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:15:33%20GMT	https://honeysticks.co.uk/cdn/shop/articles/Honeysticks_A_world_of_pure_creation_e3255780-acf3-48c5-8a05-bab0e7e3448f.jpg?v=1765755924&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/articles/Honeysticks_A_world_of_pure_creation_e3255780-acf3-48c5-8a05-bab0e7e3448fa622.jpg	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:34%20GMT	http://honeysticks.co.uk/cdn/shop/articles/DSC_7366_1.jpg?v=1625019632&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/articles/DSC_7366_1e1be.jpg	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:36	159226/159226	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2009:15:34%20GMT	https://honeysticks.co.uk/blogs/honeysticks/take-the-challenge-this-plastic-free-july	D:/HoneyBee/HoneyBee/honeysticks.co.uk/blogs/honeysticks/take-the-challenge-this-plastic-free-july.html	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:36	227471/227471	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:15:35%20GMT	https://honeysticks.co.uk/cdn/shop/articles/DSC_7366_1.jpg?v=1625019632&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/articles/DSC_7366_1e1be.jpg	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:36%20GMT	http://honeysticks.co.uk/cdn/shop/articles/DSC01012_520x500_f3dcc62f-1e0f-4767-a514-ab95477d864d.jpg?v=1624079794&width=519	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/articles/DSC01012_520x500_f3dcc62f-1e0f-4767-a514-ab95477d864df10a.jpg	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:38	139961/139961	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2009:15:36%20GMT	https://honeysticks.co.uk/blogs/honeysticks/introduction	D:/HoneyBee/HoneyBee/honeysticks.co.uk/blogs/honeysticks/introduction.html	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:39	21375/21375	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:15:38%20GMT	https://honeysticks.co.uk/cdn/shop/articles/DSC01012_520x500_f3dcc62f-1e0f-4767-a514-ab95477d864d.jpg?v=1624079794&width=519	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/articles/DSC01012_520x500_f3dcc62f-1e0f-4767-a514-ab95477d864df10a.jpg	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:38%20GMT	http://honeysticks.co.uk/cdn/shop/articles/Kids_and_Crayons-4487-Edit_520x500_e21d72c0-b8f8-4cdf-b27a-6fc97f79ff7d.jpg?v=1624079670&width=520	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/articles/Kids_and_Crayons-4487-Edit_520x500_e21d72c0-b8f8-4cdf-b27a-6fc97f79ff7debae.jpg	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:40	153215/153215	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2009:15:38%20GMT	https://honeysticks.co.uk/blogs/honeysticks/developing-pencil-grip-what-to-expect-from-your-child	D:/HoneyBee/HoneyBee/honeysticks.co.uk/blogs/honeysticks/developing-pencil-grip-what-to-expect-from-your-child.html	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:41	17891/17891	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:15:40%20GMT	https://honeysticks.co.uk/cdn/shop/articles/Kids_and_Crayons-4487-Edit_520x500_e21d72c0-b8f8-4cdf-b27a-6fc97f79ff7d.jpg?v=1624079670&width=520	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/articles/Kids_and_Crayons-4487-Edit_520x500_e21d72c0-b8f8-4cdf-b27a-6fc97f79ff7debae.jpg	(from https://honeysticks.co.uk/blogs/honeysticks)
16:15:42	25871/25871	---MC-	200	added ('OK')	application/atom+xml	date:Thu,%2018%20Jun%202026%2009:15:41%20GMT	https://honeysticks.co.uk/collections/brushes-paints.atom	D:/HoneyBee/HoneyBee/honeysticks.co.uk/collections/brushes-paints.atom	(from https://honeysticks.co.uk/collections/brushes-paints)
16:15:42	27420/27420	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2018%20Jun%202026%2009:15:41%20GMT	https://honeysticks.co.uk/collections/brushes-paints.oembed	D:/HoneyBee/HoneyBee/honeysticks.co.uk/collections/brushes-paints.oembed	(from https://honeysticks.co.uk/collections/brushes-paints)
16:15:42	25683/25683	---MC-	200	added ('OK')	application/atom+xml	date:Thu,%2018%20Jun%202026%2009:15:41%20GMT	https://honeysticks.co.uk/collections/bath-products.atom	D:/HoneyBee/HoneyBee/honeysticks.co.uk/collections/bath-products.atom	(from https://honeysticks.co.uk/collections/bath-products)
16:15:43	27247/27247	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2018%20Jun%202026%2009:15:42%20GMT	https://honeysticks.co.uk/collections/bath-products.oembed	D:/HoneyBee/HoneyBee/honeysticks.co.uk/collections/bath-products.oembed	(from https://honeysticks.co.uk/collections/bath-products)
16:15:43	21569/21569	---MC-	200	added ('OK')	application/atom+xml	date:Thu,%2018%20Jun%202026%2009:15:42%20GMT	https://honeysticks.co.uk/collections/beeswax-crayons.atom	D:/HoneyBee/HoneyBee/honeysticks.co.uk/collections/beeswax-crayons.atom	(from https://honeysticks.co.uk/collections/beeswax-crayons)
16:15:43	18142/18142	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2018%20Jun%202026%2009:15:42%20GMT	https://honeysticks.co.uk/collections/beeswax-crayons.oembed	D:/HoneyBee/HoneyBee/honeysticks.co.uk/collections/beeswax-crayons.oembed	(from https://honeysticks.co.uk/collections/beeswax-crayons)
16:15:44	17344/17344	---MC-	200	added ('OK')	application/atom+xml	date:Thu,%2018%20Jun%202026%2009:15:43%20GMT	https://honeysticks.co.uk/collections/beeswax-pencils.atom	D:/HoneyBee/HoneyBee/honeysticks.co.uk/collections/beeswax-pencils.atom	(from https://honeysticks.co.uk/collections/beeswax-pencils)
16:15:44	17670/17670	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2018%20Jun%202026%2009:15:43%20GMT	https://honeysticks.co.uk/collections/beeswax-pencils.oembed	D:/HoneyBee/HoneyBee/honeysticks.co.uk/collections/beeswax-pencils.oembed	(from https://honeysticks.co.uk/collections/beeswax-pencils)
16:15:44	27315/27315	---MC-	200	added ('OK')	application/atom+xml	date:Thu,%2018%20Jun%202026%2009:15:43%20GMT	https://honeysticks.co.uk/collections/featured-products.atom	D:/HoneyBee/HoneyBee/honeysticks.co.uk/collections/featured-products.atom	(from https://honeysticks.co.uk/collections/featured-products)
16:15:45	28517/28517	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2018%20Jun%202026%2009:15:44%20GMT	https://honeysticks.co.uk/collections/featured-products.oembed	D:/HoneyBee/HoneyBee/honeysticks.co.uk/collections/featured-products.oembed	(from https://honeysticks.co.uk/collections/featured-products)
16:15:45	8505/8505	---MC-	200	added ('OK')	application/atom+xml	date:Thu,%2018%20Jun%202026%2009:15:44%20GMT	https://honeysticks.co.uk/collections/gift-sets-and-colouring.atom	D:/HoneyBee/HoneyBee/honeysticks.co.uk/collections/gift-sets-and-colouring.atom	(from https://honeysticks.co.uk/collections/gift-sets-and-colouring)
16:15:46	8862/8862	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2018%20Jun%202026%2009:15:45%20GMT	https://honeysticks.co.uk/collections/gift-sets-and-colouring.oembed	D:/HoneyBee/HoneyBee/honeysticks.co.uk/collections/gift-sets-and-colouring.oembed	(from https://honeysticks.co.uk/collections/gift-sets-and-colouring)
16:15:46	74020/74020	---MC-	200	added ('OK')	application/atom+xml	date:Thu,%2018%20Jun%202026%2009:15:45%20GMT	https://honeysticks.co.uk/collections/gifting-under-50.atom	D:/HoneyBee/HoneyBee/honeysticks.co.uk/collections/gifting-under-50.atom	(from https://honeysticks.co.uk/collections/gifting-under-50)
16:15:46	73734/73734	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2018%20Jun%202026%2009:15:45%20GMT	https://honeysticks.co.uk/collections/gifting-under-50.oembed	D:/HoneyBee/HoneyBee/honeysticks.co.uk/collections/gifting-under-50.oembed	(from https://honeysticks.co.uk/collections/gifting-under-50)
16:15:47	88649/88649	---MC-	200	added ('OK')	application/atom+xml	date:Thu,%2018%20Jun%202026%2009:15:46%20GMT	https://honeysticks.co.uk/collections/all-products.atom	D:/HoneyBee/HoneyBee/honeysticks.co.uk/collections/all-products.atom	(from https://honeysticks.co.uk/collections/all-products)
16:15:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:46%20GMT	http://honeysticks.co.uk/cdn/shop/files/JTP12pk_1.png?v=1765230162	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/JTP12pk_18fb1.png	(from https://honeysticks.co.uk/products/honeysticks-jumbo-triangles)
16:15:49	89911/89911	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2018%20Jun%202026%2009:15:46%20GMT	https://honeysticks.co.uk/collections/all-products.oembed	D:/HoneyBee/HoneyBee/honeysticks.co.uk/collections/all-products.oembed	(from https://honeysticks.co.uk/collections/all-products)
16:15:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:48%20GMT	http://honeysticks.co.uk/cdn/shop/files/JTP12pk_1.webp?v=1765230162	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/JTP12pk_18fb1.webp	(from https://honeysticks.co.uk/products/honeysticks-jumbo-triangles)
16:15:50	309791/309791	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:15:48%20GMT	https://honeysticks.co.uk/cdn/shop/files/JTP12pk_1.png?v=1765230162	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/JTP12pk_18fb1.png	(from https://honeysticks.co.uk/products/honeysticks-jumbo-triangles)
16:15:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:49%20GMT	http://honeysticks.co.uk/cdn/shop/files/preview_images/63bc84eef8af4fccacbc400020f3501f.thumbnail.0000000000.jpg?v=1765229882	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/preview_images/63bc84eef8af4fccacbc400020f3501f.thumbnail.00000000002a6a.jpg	(from https://honeysticks.co.uk/products/honeysticks-jumbo-triangles)
16:15:52	237072/237072	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:15:49%20GMT	https://honeysticks.co.uk/cdn/shop/files/JTP12pk_1.webp?v=1765230162	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/JTP12pk_18fb1.jpg	(from https://honeysticks.co.uk/products/honeysticks-jumbo-triangles)
16:15:52	23454/23454	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:15:51%20GMT	https://honeysticks.co.uk/cdn/shop/files/preview_images/63bc84eef8af4fccacbc400020f3501f.thumbnail.0000000000.jpg?v=1765229882	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/preview_images/63bc84eef8af4fccacbc400020f3501f.thumbnail.00000000002a6a.jpg	(from https://honeysticks.co.uk/products/honeysticks-jumbo-triangles)
16:15:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:51%20GMT	http://honeysticks.co.uk/cdn/shop/files/preview_images/63bc84eef8af4fccacbc400020f3501f.thumbnail.0000000000_1024x1024.jpg?v=1765229882	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/preview_images/63bc84eef8af4fccacbc400020f3501f.thumbnail.0000000000_1024x10242a6a.jpg	(from https://honeysticks.co.uk/products/honeysticks-jumbo-triangles)
16:15:54	7872/7872	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2018%20Jun%202026%2009:15:51%20GMT	https://honeysticks.co.uk/products/honeysticks-jumbo-triangles.oembed	D:/HoneyBee/HoneyBee/honeysticks.co.uk/products/honeysticks-jumbo-triangles.oembed	(from https://honeysticks.co.uk/products/honeysticks-jumbo-triangles)
16:15:54	23454/23454	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:15:53%20GMT	https://honeysticks.co.uk/cdn/shop/files/preview_images/63bc84eef8af4fccacbc400020f3501f.thumbnail.0000000000_1024x1024.jpg?v=1765229882	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/preview_images/63bc84eef8af4fccacbc400020f3501f.thumbnail.0000000000_1024x10242a6a.jpg	(from https://honeysticks.co.uk/products/honeysticks-jumbo-triangles)
16:15:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:53%20GMT	http://honeysticks.co.uk/cdn/shop/videos/c/vp/63bc84eef8af4fccacbc400020f3501f/63bc84eef8af4fccacbc400020f3501f.HD-720p-1.6Mbps-64747056.mp4?v=0	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/videos/c/vp/63bc84eef8af4fccacbc400020f3501f/63bc84eef8af4fccacbc400020f3501f.HD-720p-1.6Mbps-64747056a4f0.mp4	(from https://honeysticks.co.uk/products/honeysticks-jumbo-triangles)
16:15:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:54%20GMT	http://honeysticks.co.uk/cdn/shop/files/JTP12pk_8.webp?v=1765230162&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/JTP12pk_82ded.webp	(from https://honeysticks.co.uk/products/honeysticks-jumbo-triangles)
16:15:56	1213384/1213384	---M--	200	added ('OK')	video/mp4	date:Thu,%2018%20Jun%202026%2009:15:54%20GMT	https://honeysticks.co.uk/cdn/shop/videos/c/vp/63bc84eef8af4fccacbc400020f3501f/63bc84eef8af4fccacbc400020f3501f.HD-720p-1.6Mbps-64747056.mp4?v=0	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/videos/c/vp/63bc84eef8af4fccacbc400020f3501f/63bc84eef8af4fccacbc400020f3501f.HD-720p-1.6Mbps-64747056a4f0.mp4	(from https://honeysticks.co.uk/products/honeysticks-jumbo-triangles)
16:15:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:55%20GMT	http://honeysticks.co.uk/cdn/shop/files/JTP12pk_9.webp?v=1765230162&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/JTP12pk_92ded.webp	(from https://honeysticks.co.uk/products/honeysticks-jumbo-triangles)
16:15:58	102747/102747	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:15:55%20GMT	https://honeysticks.co.uk/cdn/shop/files/JTP12pk_8.webp?v=1765230162&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/JTP12pk_82ded.jpg	(from https://honeysticks.co.uk/products/honeysticks-jumbo-triangles)
16:16:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:57%20GMT	http://honeysticks.co.uk/cdn/shop/files/JTP12pk_10.webp?v=1765230162&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/JTP12pk_102ded.webp	(from https://honeysticks.co.uk/products/honeysticks-jumbo-triangles)
16:16:00	136005/136005	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:15:57%20GMT	https://honeysticks.co.uk/cdn/shop/files/JTP12pk_9.webp?v=1765230162&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/JTP12pk_92ded.jpg	(from https://honeysticks.co.uk/products/honeysticks-jumbo-triangles)
16:16:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:15:59%20GMT	http://honeysticks.co.uk/cdn/shop/files/JTP12pk_11.webp?v=1765230162&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/JTP12pk_112ded.webp	(from https://honeysticks.co.uk/products/honeysticks-jumbo-triangles)
